"","5","10","20","30"
"MDS",0.6191715,0.686311000000001,0.759318000000001,0.7697415
"H1",0.832942499999999,0.885705000000004,0.900235499999992,0.895965999999993
"H2",0.940371500000002,0.9785035,0.993793,0.998236
