"","5","10","20","30"
"MDS",0.0786831012019348,0.0309070585816681,0.023848398746672,0.0198545189898928
"H1",0.0119088532007793,0.00407749403502623,0.00328650997427271,0.00323648917044904
"H2",0.0223380186319277,0.00387901831714834,0.000619688655400614,0.000194368627369215
