"","5","10","20","30"
"MDS",0.0591120423818821,0.0434809982158371,0.022205406109176,0.0205979345311435
"H1",0.0166694130771079,0.00520200299459502,0.00391369888713943,0.00384991556099924
"H2",0.0270474088599231,0.0047163944545683,0.000684156251831268,0.000251846706047018
