"","5","10","20","30"
"MDS",0.0938373473652333,0.0423699435119931,0.0243755064750325,0.0189573683481696
"H1",0.0152681040582987,0.00415911153247978,0.00311855132909823,0.00307174676756332
"H2",0.025134594756618,0.00402807543991499,0.000545202950851023,0.000158071577154843
