"","5","10","20","30"
"MDS",0.0782447010100501,0.0458660247547768,0.0517271228518356,0.0586330027696012
"H1",0.0147732589705077,0.0124364776047575,0.0124797456056708,0.0122931093578873
"H2",0.0176035643678864,0.00602844617977631,0.0032308731293271,0.00203097938187332
