"","5","10","20","30"
"MDS",0.0925505051460453,0.0478047113833181,0.0264014183594768,0.0209904506370059
"H1",0.0166689020553747,0.00540284338049328,0.0041369213284109,0.00404720035108448
"H2",0.0268558729855997,0.00471898711221355,0.000782973279499406,0.000303652603478069
