"","5","10","20","30"
"MDS",0.6004815,0.6923195,0.783324500000004,0.805635500000003
"H1",0.772615000000001,0.812694,0.817832499999998,0.845981000000002
"H2",0.903761,0.9341735,0.9445935,0.992613
