"","5","10","20","30"
"MDS",0.0936927474286582,0.0360039430433365,0.0222008960213066,0.0178926664032755
"H1",0.0100443026963951,0.00346587553254197,0.00280055313696644,0.00276311283079122
"H2",0.0169620752597205,0.00268684281286021,0.000376264753865803,0.000107307610991989
