"","5","10","20","30"
"MDS",0.0813789017860464,0.0484096258160717,0.0768998009739615,0.0765637405277989
"H1",0.0208895502057558,0.0166057953000692,0.0166533846931161,0.0167518309721849
"H2",0.0313074052976314,0.00999733808076106,0.00437287965573044,0.00318166089253851
