"","5","10","20","30"
"MDS",0.108362732563363,0.0772004903093229,0.0655069684440115,0.0696797753870033
"H1",0.0201354516003162,0.0169356407095203,0.0161572522448358,0.0160524854966019
"H2",0.0214520089766877,0.00786906432428523,0.00337190750343794,0.00248503488191265
