"","5","10","20","30"
"MDS",0.0851835556367308,0.0699008860152013,0.0584891314042719,0.0591335161814295
"H1",0.0160763330830064,0.0142444933630896,0.0143717213563106,0.014287669530676
"H2",0.0158666313326503,0.00581484933610364,0.00332339557128425,0.00248294452370524
