"","5","10","20","30"
"MDS",0.167494917534736,0.0262721087775176,0.0171815670460619,0.0200772267786415
"H1",0.00954970834688326,0.00308667779520245,0.00256608229667575,0.00253279857672704
"H2",0.0174857280907284,0.00255485773297441,0.000358753315995537,0.000101665974975297
