"","5","10","20","30"
"MDS",0.580904000000001,0.6505645,0.697645499999999,0.701517500000001
"H1",0.720698500000001,0.7944435,0.792932000000003,0.805088499999997
"H2",0.803239500000005,0.8441655,0.8994915,0.9605675
