"","5","10","20","30"
"MDS",0.141342327378054,0.0641665320881041,0.0680309522753869,0.0782233071351344
"H1",0.0257959010614786,0.0199036385639859,0.0190128785369132,0.0191204579805093
"H2",0.0282329107215171,0.00892208834472222,0.00296631827426451,0.00188181165757722
