"","5","10","20","30"
"MDS",0.557685000000001,0.674640000000001,0.732569000000001,0.742668499999999
"H1",0.765753500000002,0.812008,0.8423935,0.840434000000002
"H2",0.887138999999999,0.949501,0.9526305,0.9619425
