"","5","10","20","30"
"MDS",0.0730316998413639,0.0293789180011641,0.0190230569972816,0.0165262632881865
"H1",0.0115401640501949,0.00435483530478915,0.00348271915334543,0.0034185398899313
"H2",0.01997409302128,0.0036090678965953,0.000634478879260385,0.000246185367928111
