"","5","10","20","30"
"MDS",0.0689074390309386,0.0336153570851569,0.0222123125530052,0.020191991514969
"H1",0.0199422573041774,0.005383118774559,0.00398596001878047,0.00391020885867992
"H2",0.0302487005602094,0.00488608103196803,0.000733637108195407,0.00027345739968283
