"","5","10","20","30"
"MDS",0.209354498936221,0.0732506574745324,0.0265347406141306,0.0189278101556077
"H1",0.0142139949795354,0.0041695647379466,0.0029276613690106,0.00287025433883821
"H2",0.0225585461215028,0.00376189152525863,0.000502704924529525,0.000133732739052866
