"","5","10","20","30"
"MDS",0.0893404270342662,0.0369096727158602,0.0213200515226727,0.0204366053364126
"H1",0.0104880353033164,0.00384204271305138,0.00319558104101346,0.00316420977866405
"H2",0.0175056523192917,0.00286506703718158,0.000446851182562886,0.000179242454882973
