"","5","10","20","30"
"MDS",0.658757000000002,0.7294805,0.79445,0.814640500000003
"H1",0.832064000000001,0.908346000000002,0.940170000000011,0.944971499999997
"H2",0.920687500000004,0.9370515,0.98086,0.9941725
