"","5","10","20","30"
"MDS",0.0833012247333261,0.0479558933715917,0.0239338059825322,0.0211495053940163
"H1",0.0190700102183559,0.00656654920775104,0.00460555253681358,0.00447273152006055
"H2",0.030297755947619,0.00614711667777843,0.00105474938674736,0.000343598478625756
