"","5","10","20","30"
"MDS",0.119319752993859,0.059164556825,0.0700897937125462,0.071132094115095
"H1",0.0221058332886239,0.0177479585979087,0.0180390354204295,0.0179213404426033
"H2",0.0263274701141677,0.010438913010716,0.00308963085765329,0.00323396003558434
