"","5","10","20","30"
"MDS",0.682320000000002,0.777452499999999,0.866955999999998,0.863968000000004
"H1",0.918792499999998,0.941586000000008,0.960310999999999,0.953345999999998
"H2",0.9770695,0.977443,0.985452,0.981963
