"","5","10","20","30"
"MDS",0.0853605513552894,0.0381335665224091,0.0196356980251146,0.0146746615265017
"H1",0.00761782509173519,0.00309264762024893,0.0025951146851185,0.00256658708414543
"H2",0.014461729783179,0.00243362410374135,0.000379435326573278,0.000110870621310132
