"","5","10","20","30"
"MDS",0.0849989152005292,0.035378191981112,0.0225131841219378,0.0207890144091978
"H1",0.0237928341346682,0.00590931785263625,0.00406004331855593,0.0039768201535149
"H2",0.0364371092562598,0.00618367733787365,0.000825081813623088,0.00030875040451446
