"","5","10","20","30"
"MDS",0.578705,0.613384999999999,0.731925000000001,0.708225500000001
"H1",0.741293999999999,0.871612500000005,0.912226500000004,0.913251000000005
"H2",0.885237000000001,0.970113,0.9741975,0.976802
