"","5","10","20","30"
"MDS",0.213323552647828,0.0829261129231216,0.0759281637865114,0.0770791921373693
"H1",0.0257116378653395,0.0171040516363208,0.0166307826698653,0.0166425384526689
"H2",0.0254718470147085,0.00938770882875715,0.00487329786164901,0.00453190248956877
