"","5","10","20","30"
"MDS",0.110313654785259,0.0326864406107723,0.0233726157766449,0.0192498163248435
"H1",0.0101689674962156,0.00360766880183661,0.00287007112998101,0.00283758922813734
"H2",0.0165374238746652,0.00281210421799567,0.000378913498461077,0.000101651946674341
