"","5","10","20","30"
"MDS",0.569942499999998,0.630599000000001,0.7701275,0.766227
"H1",0.7149745,0.779986999999999,0.857476500000002,0.85177
"H2",0.851943000000006,0.9517465,0.971445,0.991815
