"","5","10","20","30"
"MDS",0.693120500000002,0.843093,0.846191,0.876708000000002
"H1",0.826592000000004,0.934871000000004,0.951313000000005,0.954730000000005
"H2",0.770854000000001,0.9762725,0.992235,0.99954
