"","5","10","20","30"
"MDS",0.0948774072433658,0.070902125470746,0.0801966054618495,0.0794663497592383
"H1",0.0211552075403766,0.0163173036060687,0.0166939238865475,0.0166541112547812
"H2",0.0221259132943075,0.0071528230671711,0.00260589153432062,0.00196936261010146
