"","5","10","20","30"
"MDS",0.625843500000001,0.830291000000001,0.8415705,0.832142500000001
"H1",0.864533500000001,0.93252300000001,0.954778999999998,0.956049000000002
"H2",0.954057500000001,0.9797865,0.99666,0.999973
