"","5","10","20","30"
"MDS",0.643788,0.740613499999999,0.793458500000001,0.820162500000001
"H1",0.857738000000002,0.900060000000006,0.913395000000004,0.9140085
"H2",0.9339105,0.9307695,0.981023,0.999856
