"","5","10","20","30"
"MDS",0.114803945629887,0.0348786248319653,0.0223734643715223,0.020920388046383
"H1",0.0159392827011751,0.00481514882802118,0.00372351173802418,0.003663619870924
"H2",0.0256340186105021,0.00413777415747626,0.000638431305889964,0.000240913988054963
