"","5","10","20","30"
"MDS",0.0928143605518284,0.106272652237211,0.111789144546148,0.100937208531014
"H1",0.0175394271719974,0.0172729690512681,0.0177811178955908,0.0178020497599417
"H2",0.0256754458971249,0.0122115039034324,0.00329921209732957,0.0069808017925999
