"","5","10","20","30"
"MDS",0.6101645,0.6639165,0.7583015,0.779612000000004
"H1",0.7661635,0.814577000000001,0.867309500000002,0.873347000000002
"H2",0.857258000000001,0.918248500000001,0.9130245,0.98711
