"","5","10","20","30"
"MDS",0.10614541187403,0.0322406180715479,0.0205762591384144,0.0129662609236111
"H1",0.01226801811147,0.00367014749262417,0.00280941069171972,0.00275968368189655
"H2",0.0230736829595519,0.0039256937080592,0.000610878021188801,0.000186843221621587
