"","5","10","20","30"
"MDS",0.639674,0.72107,0.8171675,0.8120355
"H1",0.861589999999998,0.947781500000008,0.966089000000003,0.968331000000003
"H2",0.974470000000002,0.995234,0.9969405,0.999005
