"","5","10","20","30"
"MDS",0.12253290086835,0.117525255677133,0.121248776852054,0.104227701315063
"H1",0.0199261196260891,0.0172820568405409,0.0173551687522714,0.0174707607184481
"H2",0.0241337899842508,0.00736369230372712,0.00229387339956077,0.00319560774413787
