"","5","10","20","30"
"MDS",0.145854372742154,0.0324843586146871,0.0205110252716792,0.0183715205809289
"H1",0.0126842598510606,0.00442419521182783,0.00357711412241217,0.00353593604968341
"H2",0.0209021156292559,0.00341359573135875,0.000513646561283426,0.000204951983325255
