"","5","10","20","30"
"MDS",0.6217635,0.728366999999997,0.764305500000001,0.790361500000001
"H1",0.778124499999999,0.837830500000002,0.897276500000005,0.887243500000009
"H2",0.895569500000002,0.926346,0.9915575,0.996643
