"","5","10","20","30"
"MDS",0.614827500000001,0.719040999999998,0.791240000000003,0.7922265
"H1",0.821362000000001,0.891455500000001,0.906830000000005,0.906070000000006
"H2",0.942569000000001,0.971277,0.995802,0.997336
